QuestionID,Category,QuestionType,FolderName,Question,Option1,Option2,Option3,Option4,CorrectIndex,Explanantion
Q_0166,Geo Explorer,Audio,AUD_016,Zu welchem ​​Land gehört diese Nationalhymne?,Argentinien,Chile,Brasilien,Uruguay,1,Der Ton repräsentiert die Nationalhymne Argentiniens.
Q_0167,Geo Explorer,Audio,AUD_017,Zu welchem ​​Land gehört diese Nationalhymne?,Ägypten,Kenia,Südafrika,Nigeria,3,Der Ton repräsentiert die Nationalhymne Südafrikas.
Q_0168,Geo Explorer,Audio,AUD_018,Hier erklingt die Nationalhymne welches Landes?,Saudi-Arabien,Marokko,Jordanien,Ägypten,4,Der Ton repräsentiert die Nationalhymne Ägyptens.
Q_0169,Geo Explorer,Audio,AUD_019,Zu welchem ​​Land gehört diese Nationalhymne?,Truthahn,Griechenland,Italien,Zypern,2,Der Ton repräsentiert die Nationalhymne Griechenlands.
Q_0170,Geo Explorer,Audio,AUD_020,Zu welchem ​​Land gehört diese Nationalhymne?,Iran,Griechenland,Aserbaidschan,Truthahn,4,Der Ton repräsentiert die Nationalhymne der Türkei.
Q_0171,Geo Explorer,Audio,AUD_021,Hier erklingt die Nationalhymne welches Landes?,Pakistan,Afghanistan,Indien,Iran,1,Der Ton repräsentiert die Nationalhymne Pakistans.
Q_0172,Geo Explorer,Audio,AUD_022,Zu welchem ​​Land gehört diese Nationalhymne?,Kambodscha,Malaysia,Vietnam,Thailand,4,Der Ton repräsentiert die Nationalhymne Thailands.
Q_0173,Geo Explorer,Audio,AUD_023,Zu welchem ​​Land gehört diese Nationalhymne?,Ägypten,Libanon,Jordanien,Israel,4,Der Ton repräsentiert die Nationalhymne Israels.
Q_0174,Geo Explorer,Audio,AUD_024,Hier erklingt die Nationalhymne welches Landes?,Saudi-Arabien,Kuwait,Vereinigte Arabische Emirate,Katar,1,Der Ton repräsentiert die Nationalhymne Saudi-Arabiens.
Q_0175,Geo Explorer,Audio,AUD_025,Zu welchem ​​Land gehört diese Nationalhymne?,Singapur,Malaysia,Indonesien,Philippinen,3,Der Ton repräsentiert die Nationalhymne Indonesiens.
Q_0176,Geo Explorer,Audio,AUD_026,Zu welchem ​​Land gehört diese Nationalhymne?,Deutschland,Niederlande,Dänemark,Belgien,2,Der Ton repräsentiert die Nationalhymne der Niederlande.
Q_0177,Geo Explorer,Audio,AUD_027,Hier erklingt die Nationalhymne welches Landes?,Schweden,Dänemark,Finnland,Norwegen,1,Der Ton repräsentiert die Nationalhymne Schwedens.
Q_0178,Geo Explorer,Audio,AUD_028,Zu welchem ​​Land gehört diese Nationalhymne?,Schweiz,Deutschland,Liechtenstein,Österreich,1,Der Ton repräsentiert die Nationalhymne der Schweiz.
Q_0179,Geo Explorer,Audio,AUD_029,Zu welchem ​​Land gehört diese Nationalhymne?,Neuseeland,Fidschi,Australien,Samoa,1,Der Ton repräsentiert die Nationalhymne Neuseelands.
Q_0180,Geo Explorer,Audio,AUD_030,Hier erklingt die Nationalhymne welches Landes?,Brasilien,Portugal,Frankreich,Spanien,2,Der Ton repräsentiert die Nationalhymne Portugals.
Q_0181,Who's That,Text,WT_01,Wer hat Microsoft gegründet?,Bill Gates,Elon Musk,Mark Zuckerberg,Steve Jobs,1,Bill Gates war Mitbegründer von Microsoft.
Q_0182,Who's That,Text,WT_02,Wer hat die Mona Lisa gemalt?,Da Vinci,Rembrandt,Van Gogh,Picasso,1,Leonardo da Vinci hat es gemalt.
Q_0183,Who's That,Text,WT_03,Wer ist als King of Pop bekannt?,Elvis Presley,Eminem,Michael Jackson,Prinz,3,Michael Jackson ist der King of Pop.
Q_0184,Who's That,Text,WT_04,Wer ist als Iron Man of India bekannt?,Nehru,Gandhi,Bose,Patel,4,Sardar Vallabhbhai Patel ist der Iron Man Indiens.
Q_0185,Who's That,Text,WT_05,Wer hat Harry Potter geschrieben?,Lewis,Rowling,Tolkien,Martin,2,J.K. Rowling hat Harry Potter geschrieben.
Q_0186,Who's That,Text,WT_06,Wer hat die Glühbirne erfunden?,Tesla,Edison,Einstein,Newton,2,Thomas Edison hat die Glühbirne erfunden.
Q_0187,Who's That,Text,WT_07,Wer hat die Schwerkraft entdeckt?,Newton,Einstein,Galilei,Darwin,1,Isaac Newton entdeckte die Schwerkraft.
Q_0188,Who's That,Text,WT_08,Wer ist der Gründer von Facebook?,Mark Zuckerberg,Steve Jobs,Elon Musk,Bill Gates,1,Mark Zuckerberg gründete Facebook.
Q_0189,Who's That,Text,WT_09,Wer hat Romeo und Julia geschrieben?,Shakespeare,Austen,Zwei,Dickens,1,William Shakespeare schrieb Romeo und Julia.
Q_0190,Who's That,Text,WT_10,Wer hat Rama beim Bau der Brücke nach Lanka geholfen?,Hanuman,Vibhishana,Nala,Sugriva,3,Nala half beim Bau der Brücke nach Lanka.
Q_0191,Who's That,Text,WT_11,Wer ist der CEO von Tesla?,Bezos,Zuckerberg,Tore,Moschus,4,Elon Musk ist Teslas CEO.
Q_0192,Who's That,Text,WT_12,"Wer war der erste Mensch, der den Mond betrat?",Michael Collins,Juri Gagarin,Buzz Aldrin,Neil Armstrong,4,Neil Armstrong walked first on the moon.
Q_0193,Who's That,Text,WT_13,Wer ist der Autor von „Der Hobbit“?,Tolkien,Rowling,Lewis,Martin,1,J.R.R. Tolkien hat den Hobbit geschrieben.
Q_0194,Who's That,Text,WT_14,Wer ist als der Raketenmann Indiens bekannt?,Vikram Sarabhai,APJ Abdul Kalam,Raman,Ambedkar,2,Dr. A.P.J. Abdul Kalam hat sich den Titel verdient.
Q_0195,Who's That,Text,WT_15,Wer hat Apple gegründet?,Tore,Moschus,Seite,Jobs,4,Steve Jobs war Mitbegründer von Apple.
Q_0196,Who's That,Text,WT_16,Wer hat Penicillin entdeckt?,Pasteur,Newton,Curie,Fleming,4,Alexander Fleming entdeckte das Penicillin.
Q_0197,Who's That,Text,WT_17,Wer gilt als Vater der Computer?,Bill Gates,Steve Jobs,Alan Turing,Charles Babbage,4,Charles Babbage gilt als Vater der Computer.
Q_0198,Who's That,Text,WT_18,Wer hat Amerika entdeckt?,Kolumbus,Kochen,Vasco da Gama,Magellan,1,Christoph Kolumbus entdeckte Amerika.
Q_0199,Who's That,Text,WT_19,Wer hat Amazon gegründet?,Zuckerberg,Tore,Bezos,Moschus,3,Jeff Bezos gründete Amazon.
Q_0200,Who's That,Text,WT_20,Wer ist als Barde von Avon bekannt?,Shakespeare,Wordsworth,Milton,Chaucer,1,William Shakespeare wird der Barde von Avon genannt.
Q_0201,Who's That,Text,WT_21,Wer war die erste Frau im Weltraum?,Walentina Tereschkowa,Kalpana Chawla,Sally Ride,Sunita Williams,1,Walentina Tereschkowa war die erste Frau im Weltraum.
Q_0202,Who's That,Text,WT_22,Wer hat die Decke der Sixtinischen Kapelle bemalt?,Raphael,Donatello,Da Vinci,Michelangelo,4,Michelangelo malte die Decke der Sixtinischen Kapelle.
Q_0203,Who's That,Text,WT_23,Wer hat SpaceX gegründet?,Seite,Bezos,Moschus,Branson,3,Elon Musk gründete SpaceX.
Q_0204,Who's That,Text,WT_24,Wer hat „Der Fänger im Roggen“ geschrieben?,Salinger,Fitzgerald,Hemingway,Orwell,1,J.D. Salinger schrieb „Der Fänger im Roggen“.
Q_0205,Who's That,Text,WT_25,Wer war der erste Präsident der Vereinigten Staaten?,Washington,Adams,Jefferson,Lincoln,1,George Washington war der erste US-Präsident.
Q_0206,Who's That,Text,WT_26,Wer ist als der fliegende Sikh bekannt?,Milkha Singh,Neeraj Chopra,Abhinav Bindra,P.T. Usha,1,Milkha Singh war als der fliegende Sikh bekannt.
Q_0207,Who's That,Text,WT_27,Wer hat die Symphonie Nr. 5 komponiert?,Bach,Chopin,Mozart,Beethoven,4,Beethoven komponierte die Sinfonie Nr. 5.
Q_0208,Who's That,Text,WT_28,Wer hat das Telefon erfunden?,Glocke,Edison,Marconi,Tesla,1,Alexander Graham Bell hat das Telefon erfunden.
Q_0209,Who's That,Text,WT_29,Wer war der Wagenlenker von Arjuna während des Kurukshetra-Krieges?,Bhishma,Karna,Drona,Krishna,4,Lord Krishna war Arjunas Wagenlenker.
Q_0210,Who's That,Text,WT_30,"Wer war die erste Frau, die einen Nobelpreis gewann?",Herschel,Curie,Meitner,Göppert-Mayer,2,Marie Curie war die erste Nobelpreisträgerin.
Q_0211,Who's That,Image,IMG_061,Wer ist auf dem Bild zu sehen?,Mbappé,Messi,Ronaldo,Neymar,2,Das ist Lionel Messi.
Q_0212,Who's That,Image,IMG_062,Wer ist diese fiktive Figur?,Spider-Man,Batman,Iron Man,Übermensch,1,Das ist Spider-Man.
Q_0213,Who's That,Image,IMG_063,Wer wird angezeigt?,Amitabh Bachchan,Aamir Khan,Rajesh Khanna,Salman Khan,1,Das ist Amitabh Bachchan.
Q_0214,Who's That,Image,IMG_064,Wer ist diese fiktive Figur?,Ron Weasley,Harry Potter,Frodo,Percy Jackson,2,Das ist Harry Potter.
Q_0215,Who's That,Image,IMG_065,Wer wird angezeigt?,Williams,Osaka,Scharapowa,Halep,1,Das ist Serena Williams.
Q_0216,Who's That,Image,IMG_066,Wer ist diese fiktive Figur?,Yoda,Darth Vader,Kylo Ren,Luke Skywalker,2,Das ist Darth Vader.
Q_0217,Who's That,Image,IMG_067,Wer wird angezeigt?,Moschus,Bezos,Kochen,Tore,1,Das ist Elon Musk.
Q_0218,Who's That,Image,IMG_068,Wer ist diese fiktive Figur?,Übermensch,Blitz,Joker,Batman,4,Das ist Batman.
Q_0219,Who's That,Image,IMG_069,Wer wird angezeigt?,Adani,Birla,Ambani,Ratan Tata,4,Das ist Ratan Tata.
Q_0220,Who's That,Image,IMG_070,Wer ist diese fiktive Figur?,Goku,Vegeta,Ruffy,Naruto,1,Das ist Goku.
Q_0221,Who's That,Image,IMG_071,Wer wird angezeigt?,Beyoncé,Rihanna,Schnell,Adele,3,Das ist Taylor Swift.
Q_0222,Who's That,Image,IMG_072,Wer ist diese fiktive Figur?,Bindung,Poirot,Watson,Holmes,4,Das ist Sherlock Holmes.
Q_0223,Who's That,Image,IMG_073,Wer wird angezeigt?,Dravid,Sachin,Dhoni,Kohli,2,Das ist Sachin Tendulkar.
Q_0224,Who's That,Image,IMG_074,Wer ist diese fiktive Figur?,Homer,Stewie,Bart,Peter Griffin,1,Das ist Homer Simpson.
Q_0225,Who's That,Image,IMG_075,Wer wird angezeigt?,Ellen,Winfrey,Gaga,Schnell,2,Das ist Oprah Winfrey.
Q_0226,Who's That,Image,IMG_076,Wer ist diese fiktive Figur?,Captain America,Hulk,Iron Man,Thor,1,Das ist Captain America.
Q_0227,Who's That,Image,IMG_077,Wer wird angezeigt?,Yogi Adityanath,Amit Shah,Narendra Modi,Rahul Gandhi,3,Das ist Narendra Modi.
Q_0228,Who's That,Image,IMG_078,Wer ist diese fiktive Figur?,Mickey,Donald,Tom,Albern,1,Das ist Mickey Mouse.
Q_0229,Who's That,Image,IMG_079,Wer wird angezeigt?,Hanks,DiCaprio,Kreuzfahrt,Pitt,2,Das ist Leonardo DiCaprio.
Q_0230,Who's That,Image,IMG_080,Wer ist diese fiktive Figur?,Joker,Pinguin,Riddler,Batman,1,Das ist der Joker.
Q_0231,Who's That,Image,IMG_081,Wer wird angezeigt?,Meitner,Franklin,Curie,Alles Gute,3,Das ist Marie Curie.
Q_0232,Who's That,Image,IMG_082,Wer ist diese fiktive Figur?,Rapunzel,Moana,Elsa,Anna,3,Das ist Elsa.
Q_0233,Who's That,Image,IMG_083,Wer wird angezeigt?,Jordanien,Kobe,LeBron,Curry,1,Das ist Michael Jordan.
Q_0234,Who's That,Image,IMG_084,Wer ist diese fiktive Figur?,Vision,Iron Man,Thor,Hulk,2,Das ist Iron Man.
Q_0235,Who's That,Image,IMG_085,Wer wird angezeigt?,Bohr,Einstein,Feynman,Tesla,2,Das ist Albert Einstein.
Q_0236,Who's That,Image,IMG_086,Wer ist diese fiktive Figur?,Pikachu,Eichhörnchen,Glumanda,Bisasam,1,Das ist Pikachu.
Q_0237,Who's That,Image,IMG_087,Wer wird angezeigt?,Bolzen,Gatlin,Lewis,Blake,1,Das ist Usain Bolt.
Q_0238,Who's That,Image,IMG_088,Wer ist diese fiktive Figur?,Mario,Kirby,Luigi,Schall,1,Das ist Mario.
Q_0239,Who's That,Image,IMG_089,Wer wird angezeigt?,Jobs,Zuckerberg,Tore,Bezos,3,Das ist Bill Gates.
Q_0240,Who's That,Image,IMG_090,Wer ist diese fiktive Figur?,Doraemon,Pokémon,Shinchan,Nobita,1,Das ist Doraemon.
Q_0241,Who's That,Video,VID_031,Wer ist in diesem Videoclip zu sehen?,Mark Zuckerberg,Jeff Bezos,Bill Gates,Elon Musk,4,Bei der abgebildeten Person handelt es sich um Elon Musk.
Q_0242,Who's That,Video,VID_032,Wer ist in diesem Videoclip zu sehen?,MS Dhoni,Sachin Tendulkar,Virat Kohli,Rohit Sharma,3,Die abgebildete Person ist Virat Kohli.
Q_0243,Who's That,Video,VID_033,Wer ist in diesem Videoclip zu sehen?,Virender Sehwag,Rahul Dravid,MS Dhoni,Kapil Dev,3,Die abgebildete Person ist MS Dhoni.
Q_0244,Who's That,Video,VID_034,Wer ist in diesem Videoclip zu sehen?,Tom Cruise,Johnny Depp,Brad Pitt,Leonardo DiCaprio,4,Bei der abgebildeten Person handelt es sich um Leonardo DiCaprio.
Q_0245,Who's That,Video,VID_035,Wer ist in diesem Videoclip zu sehen?,Anne Hathaway,Emma Stone,Scarlett Johansson,Jennifer Lawrence,3,Die abgebildete Person ist Scarlett Johansson.
Q_0246,Who's That,Video,VID_036,Wer ist in diesem Videoclip zu sehen?,Neymar,Cristiano Ronaldo,Lionel Messi,Mbappé,2,Die abgebildete Person ist Cristiano Ronaldo.
Q_0247,Who's That,Video,VID_037,Wer ist in diesem Videoclip zu sehen?,Ronaldinho,Lionel Messi,Xavi,Maradona,2,Bei der abgebildeten Person handelt es sich um Lionel Messi.
Q_0248,Who's That,Video,VID_038,Wer ist in diesem Videoclip zu sehen?,Ben Affleck,Brad Pitt,Tom Cruise,Matt Damon,3,Die abgebildete Person ist Tom Cruise.
Q_0249,Who's That,Video,VID_039,Wer ist in diesem Videoclip zu sehen?,Mark Ruffalo,Chris Hemsworth,Robert Downey Jr,Chris Evans,3,Die abgebildete Person ist Robert Downey Jr.
Q_0250,Who's That,Video,VID_040,Wer ist in diesem Videoclip zu sehen?,Aamir Khan,Hrithik Roshan,Salman Khan,Shah Rukh Khan,4,Die abgebildete Person ist Shah Rukh Khan.
Q_0251,Who's That,Video,VID_041,Wer ist in diesem Videoclip zu sehen?,Salman Khan,Aamir Khan,Akshay Kumar,Shah Rukh Khan,1,Die abgebildete Person ist Salman Khan.
Q_0252,Who's That,Video,VID_042,Wer ist in diesem Videoclip zu sehen?,Dharmendra,Rajesh Khanna,Rishi Kapoor,Amitabh Bachchan,4,Die abgebildete Person ist Amitabh Bachchan.
Q_0253,Who's That,Video,VID_043,Wer ist in diesem Videoclip zu sehen?,Narendra Modi,Amit Shah,Rahul Gandhi,Manmohan Singh,1,Die abgebildete Person ist Narendra Modi.
Q_0254,Who's That,Video,VID_044,Wer ist in diesem Videoclip zu sehen?,George Bush,Bill Clinton,Barack Obama,Joe Biden,3,Die abgebildete Person ist Barack Obama.
Q_0255,Who's That,Video,VID_045,Wer ist in diesem Videoclip zu sehen?,Tim Cook,Steve Wozniak,Bill Gates,Steve Jobs,4,Die abgebildete Person ist Steve Jobs.
Q_0256,Who's That,Video,VID_046,Wer ist in diesem Videoclip zu sehen?,Bill Gates,Elon Musk,Mark Zuckerberg,Jeff Bezos,1,Die abgebildete Person ist Bill Gates.
Q_0257,Who's That,Video,VID_047,Wer ist in diesem Videoclip zu sehen?,Larry Seite,Jack Dorsey,Sergey Brin,Mark Zuckerberg,4,Bei der abgebildeten Person handelt es sich um Mark Zuckerberg.
Q_0258,Who's That,Video,VID_048,Wer ist in diesem Videoclip zu sehen?,Warren Buffett,Bill Gates,Jeff Bezos,Elon Musk,3,Bei der abgebildeten Person handelt es sich um Jeff Bezos.
Q_0259,Who's That,Video,VID_049,Wer ist in diesem Videoclip zu sehen?,Venus Williams,Simona Halep,Serena Williams,Naomi Osaka,3,Die abgebildete Person ist Serena Williams.
Q_0260,Who's That,Video,VID_050,Wer ist in diesem Videoclip zu sehen?,LeBron James,Kobe Bryant,Shaquille O'Neal,Michael Jordan,4,Die abgebildete Person ist Michael Jordan.
Q_0261,Who's That,Video,VID_051,Wer ist in diesem Videoclip zu sehen?,Rafael Nadal,Roger Federer,Andy Murray,Novak Djokovic,2,Die abgebildete Person ist Roger Federer.
Q_0262,Who's That,Video,VID_052,Wer ist in diesem Videoclip zu sehen?,Yohan Blake,Justin Gatlin,Tyson Gay,Usain Bolt,4,Die abgebildete Person ist Usain Bolt.
Q_0263,Who's That,Video,VID_053,Wer ist in diesem Videoclip zu sehen?,Andy Murray,Rafael Nadal,Novak Djokovic,Roger Federer,2,Bei der abgebildeten Person handelt es sich um Rafael Nadal.
Q_0264,Who's That,Video,VID_054,Wer ist in diesem Videoclip zu sehen?,Dustin Johnson,Tiger Woods,Rory McIlroy,Phil Mickelson,2,Die abgebildete Person ist Tiger Woods.
Q_0265,Who's That,Video,VID_055,Wer ist in diesem Videoclip zu sehen?,Ariana Grande,Katy Perry,Taylor Swift,Selena Gomez,3,Die abgebildete Person ist Taylor Swift.
Q_0266,Who's That,Video,VID_056,Wer ist in diesem Videoclip zu sehen?,Emma Stone,Emma Watson,Anne Hathaway,Natalie Portman,2,Die abgebildete Person ist Emma Watson.
Q_0267,Who's That,Video,VID_057,Wer ist in diesem Videoclip zu sehen?,Chris Evans,Chris Pratt,Ryan Reynolds,Chris Hemsworth,4,Die abgebildete Person ist Chris Hemsworth.
Q_0268,Who's That,Video,VID_058,Wer ist in diesem Videoclip zu sehen?,Tom Cruise,Johnny Depp,Brad Pitt,Keanu Reeves,4,Die abgebildete Person ist Keanu Reeves.
Q_0269,Who's That,Video,VID_059,Wer ist in diesem Videoclip zu sehen?,Will Smith,Denzel Washington,Jamie Foxx,Eddie Murphy,1,Die abgebildete Person ist Will Smith.
Q_0270,Who's That,Video,VID_060,Wer ist in diesem Videoclip zu sehen?,Dave Bautista,Dwayne Johnson,John Cena,Der Felsen,2,Die abgebildete Person ist Dwayne Johnson.
Q_0271,Brain Sprint,Text,SQ_01,Was ist 15 + 27?,42,Nan,Nan,Nan,1,Addition: 15 + 27 = 42.
Q_0272,Brain Sprint,Text,SQ_02,Was ist 12 multipliziert mit 8?,96,Nan,Nan,Nan,1,Multiplikation: 12 * 8 = 96.
Q_0273,Brain Sprint,Text,SQ_03,"Wie viele Minuten haben 2,5 Stunden?",150,Nan,Nan,Nan,1,"2 Stunden = 120 Minuten, 0,5 Stunden = 30 Minuten. Insgesamt 150."
Q_0274,Brain Sprint,Text,SQ_04,"Was ist die nächste Zahl in der Reihenfolge: 2, 4, 8, 16, ...?",32,Nan,Nan,Nan,1,Die Sequenz verdoppelt sich jedes Mal.
Q_0275,Brain Sprint,Text,SQ_05,Was ist 150 geteilt durch 6?,25,Nan,Nan,Nan,1,Teilung: 150 / 6 = 25.
Q_0276,Brain Sprint,Text,SQ_06,Wie viele Seiten hat ein regelmäßiges Siebeneck?,7,Nan,Nan,Nan,1,Ein Siebeneck hat 7 Seiten.
Q_0277,Brain Sprint,Text,SQ_07,Was ist 9 zum Quadrat?,81,Nan,Nan,Nan,1,9 * 9 = 81.
Q_0278,Brain Sprint,Text,SQ_08,Wie viele Spieler einer Fußballmannschaft stehen gleichzeitig auf dem Spielfeld?,11,Nan,Nan,Nan,1,Jedes Team besteht aus 11 Spielern.
Q_0279,Brain Sprint,Text,SQ_09,Wie groß ist die Winkelsumme in einem Dreieck (in Grad)?,180,Nan,Nan,Nan,1,Die Innenwinkel eines Dreiecks summieren sich immer zu 180 Grad.
Q_0280,Brain Sprint,Text,SQ_10,Was ist 100 minus 37?,63,Nan,Nan,Nan,1,Subtraktion: 100 - 37 = 63.
Q_0281,Brain Sprint,Text,SQ_11,Wie viele Bundesstaaten gibt es in den Vereinigten Staaten?,50,Nan,Nan,Nan,1,Die USA haben 50 Staaten.
Q_0282,Brain Sprint,Text,SQ_12,Was ist die Quadratwurzel von 144?,12,Nan,Nan,Nan,1,12 * 12 = 144.
Q_0283,Brain Sprint,Text,SQ_13,Wie viele Tage hat ein Schaltjahr?,366,Nan,Nan,Nan,1,Ein Schaltjahr hat 366 Tage.
Q_0284,Brain Sprint,Text,SQ_14,Was ist 7 multipliziert mit 13?,91,Nan,Nan,Nan,1,7 * 13 = 91.
Q_0285,Brain Sprint,Text,SQ_15,Wie viele Saiten hat eine Standardgitarre?,6,Nan,Nan,Nan,1,Eine Standardgitarre hat 6 Saiten.
Q_0286,Brain Sprint,Text,SQ_16,"Was ist die nächste Zahl in der Reihenfolge: 1, 4, 9, 16, ...?",25,Nan,Nan,Nan,1,"Die Reihenfolge folgt den Quadratzahlen: 1^2, 2^2, 3^2, 4^2, 5^2."
Q_0287,Brain Sprint,Text,SQ_17,Wie viele Knochen hat der erwachsene menschliche Körper?,206,Nan,Nan,Nan,1,Ein erwachsener Mensch hat 206 Knochen.
Q_0288,Brain Sprint,Text,SQ_18,Was sind 20 % von 150?,30,Nan,Nan,Nan,1,"0,20 * 150 = 30."
Q_0289,Brain Sprint,Text,SQ_19,Wie viele Nullen gibt es in einer Million?,6,Nan,Nan,Nan,1,1.000.000 hat sechs Nullen.
Q_0290,Brain Sprint,Text,SQ_20,Was ist 11 mal 11?,121,Nan,Nan,Nan,1,11 * 11 = 121.
Q_0291,Brain Sprint,Text,SQ_21,Wie viele Jahre hat ein Jahrhundert?,100,Nan,Nan,Nan,1,Ein Jahrhundert besteht aus 100 Jahren.
Q_0292,Brain Sprint,Text,SQ_22,Was ist 250 geteilt durch 5?,50,Nan,Nan,Nan,1,250 / 5 = 50.
Q_0293,Brain Sprint,Text,SQ_23,Wie viele Kontinente gibt es auf der Erde?,7,Nan,Nan,Nan,1,Es gibt 7 Kontinente.
Q_0294,Brain Sprint,Text,SQ_24,Was ist (10 + 5) multipliziert mit 3?,45,Nan,Nan,Nan,1,15 * 3 = 45.
Q_0295,Brain Sprint,Text,SQ_25,Wie viele Stunden haben 3 Tage?,72,Nan,Nan,Nan,1,3 * 24 = 72.
Q_0296,Brain Sprint,Text,SQ_26,Wie hoch ist der Siedepunkt von Wasser in Celsius?,100,Nan,Nan,Nan,1,Wasser siedet bei 100 Grad Celsius.
Q_0297,Brain Sprint,Text,SQ_27,Wie viele Seiten hat ein Sechseck?,6,Nan,Nan,Nan,1,Ein Sechseck hat 6 Seiten.
Q_0298,Brain Sprint,Text,SQ_28,Was ist 500 minus 125?,375,Nan,Nan,Nan,1,500 - 125 = 375.
Q_0299,Brain Sprint,Text,SQ_29,Wie viele Sekunden sind 5 Minuten?,300,Nan,Nan,Nan,1,5 * 60 = 300.
Q_0300,Brain Sprint,Text,SQ_30,Was ist 8 mal 9?,72,Nan,Nan,Nan,1,8 * 9 = 72.
