QuestionID,Category,QuestionType,FolderName,Question,Option1,Option2,Option3,Option4,CorrectIndex,Explanantion
Q_0184,Who's That,Text,WT_04,Кого называют Железным Человеком Индии?,Неру,Ганди,Бозе,Патель,4,Сардар Валлабхай Патель — Железный человек Индии.
Q_0185,Who's That,Text,WT_05,Кто написал Гарри Поттера?,Льюис,Роулинг,Толкин,Мартин,2,Дж.К. Роулинг написала Гарри Поттера.
Q_0186,Who's That,Text,WT_06,Кто изобрел лампочку?,Тесла,Эдисон,Эйнштейн,Ньютон,2,Томас Эдисон изобрел лампочку.
Q_0187,Who's That,Text,WT_07,Кто открыл гравитацию?,Ньютон,Эйнштейн,Галилео,Дарвин,1,Исаак Ньютон открыл гравитацию.
Q_0188,Who's That,Text,WT_08,Кто основатель Facebook?,Марк Цукерберг,Стив Джобс,Илон Маск,Билл Гейтс,1,Марк Цукерберг основал Facebook.
Q_0189,Who's That,Text,WT_09,Кто написал Ромео и Джульетту?,Шекспир,Остин,Твен,Диккенс,1,Уильям Шекспир написал «Ромео и Джульетту».
Q_0190,Who's That,Text,WT_10,Кто помог Раме построить мост на Ланку?,Хануман,Вибхишана,Нала,Сугрива,3,Нала помогла построить мост на Ланку.
Q_0191,Who's That,Text,WT_11,Кто является генеральным директором Tesla?,Безос,Цукерберг,Ворота,Мускус,4,Илон Маск — генеральный директор Tesla.
Q_0192,Who's That,Text,WT_12,"Кто был первым человеком, ступившим на Луну?",Майкл Коллинз,Юрий Гагарин,Базз Олдрин,Нил Армстронг,4,Нил Армстронг первым ступил на Луну.
Q_0193,Who's That,Text,WT_13,Кто автор «Хоббита»?,Толкин,Роулинг,Льюис,Мартин,1,Дж.Р.Р. Толкин написал «Хоббита».
Q_0194,Who's That,Text,WT_14,Кого называют Индийским ракетчиком?,Викрам Сарабхай,APJ Абдул Калам,Raman,Амбедкар,2,Доктор А.П.Дж. Абдул Калам заслужил титул.
Q_0195,Who's That,Text,WT_15,Кто основал Apple?,Ворота,Мускус,Страница,Вакансии,4,Стив Джобс стал соучредителем Apple.
Q_0196,Who's That,Text,WT_16,Кто открыл пенициллин?,Пастер,Ньютон,Кюри,Флеминг,4,Александр Флеминг открыл пенициллин.
Q_0197,Who's That,Text,WT_17,Кого называют отцом компьютеров?,Билл Гейтс,Стив Джобс,Алан Тьюринг,Чарльз Бэббидж,4,Чарльз Бэббидж известен как отец компьютеров.
Q_0198,Who's That,Text,WT_18,Кто открыл Америку?,Колумбус,Готовить,Васко да Гама,Магеллан,1,Христофор Колумб открыл Америку.
Q_0199,Who's That,Text,WT_19,Кто основал Amazon?,Цукерберг,Ворота,Безос,Мускус,3,Джефф Безос основал Amazon.
Q_0200,Who's That,Text,WT_20,Кого называют Бардом Эйвона?,Шекспир,Вордсворт,Милтон,Чосер,1,Уильяма Шекспира называют Бардом Эйвона.
Q_0201,Who's That,Text,WT_21,Кто была первой женщиной в космосе?,Валентина Терешкова,Калпана Чавла,Салли Райд,Сунита Уильямс,1,Валентина Терешкова была первой женщиной в космосе.
Q_0202,Who's That,Text,WT_22,Кто расписал потолок Сикстинской капеллы?,Рафаэль,Донателло,Да Винчи,Микеланджело,4,Микеланджело расписал потолок Сикстинской капеллы.
Q_0203,Who's That,Text,WT_23,Кто основал SpaceX?,Страница,Безос,Мускус,Брэнсон,3,Илон Маск основал SpaceX.
Q_0204,Who's That,Text,WT_24,Кто написал «Над пропастью во ржи»?,Сэлинджер,Фицджеральд,Хемингуэй,Оруэлл,1,Дж. Д. Сэлинджер написал «Над пропастью во ржи».
Q_0205,Who's That,Text,WT_25,Кто был первым президентом США?,Вашингтон,Адамс,Джефферсон,Линкольн,1,Джордж Вашингтон был первым президентом США.
Q_0206,Who's That,Text,WT_26,Кого называют Летучим Сикхом?,Милка Сингх,Нирадж Чопра,Абхинав Биндра,П.Т. Уша,1,Милкха Сингх был известен как Летучий Сикх.
Q_0207,Who's That,Text,WT_27,Кто написал Симфонию № 5?,Бах,Шопен,Моцарт,Бетховен,4,Бетховен написал Симфонию № 5.
Q_0208,Who's That,Text,WT_28,Кто изобрел телефон?,Белл,Эдисон,Маркони,Тесла,1,Александр Грэм Белл изобрел телефон.
Q_0209,Who's That,Text,WT_29,Кто был возничим Арджуны во время войны на Курукшетре?,Бхишма,Карна,Дрона,Кришна,4,Господь Кришна был колесничим Арджуны.
Q_0210,Who's That,Text,WT_30,"Кто была первой женщиной, получившей Нобелевскую премию?",Гершель,Кюри,Мейтнер,Гепперт-Майер,2,Мария Кюри была первой женщиной-лауреатом Нобелевской премии.
Q_0211,Who's That,Image,IMG_061,Who is shown in the image?,Мбаппе,Месси,Роналду,Неймар,2,Это Лионель Месси.
Q_0212,Who's That,Image,IMG_062,Кто этот вымышленный персонаж?,Человек-Паук,Бэтмен,Железный Человек,Супермен,1,Это Человек-Паук.
Q_0213,Who's That,Image,IMG_063,Кого показывают?,Амитабх Баччан,Аамир Хан,Раджеш Кханна,Салман Хан,1,Это Амитабх Баччан.
Q_0214,Who's That,Image,IMG_064,Кто этот вымышленный персонаж?,Рон Уизли,Гарри Поттер,Фродо,Перси Джексон,2,Это Гарри Поттер.
Q_0215,Who's That,Image,IMG_065,Кого показывают?,Уильямс,Осака,Шарапова,Халеп,1,Это Серена Уильямс.
Q_0216,Who's That,Image,IMG_066,Кто этот вымышленный персонаж?,Йода,Дарт Вейдер,Кайло Рен,Люк Скайуокер,2,Это Дарт Вейдер.
Q_0217,Who's That,Image,IMG_067,Кого показывают?,Мускус,Безос,Готовить,Ворота,1,Это Илон Маск.
Q_0218,Who's That,Image,IMG_068,Кто этот вымышленный персонаж?,Супермен,Вспышка,Джокер,Бэтмен,4,Это Бэтмен.
Q_0219,Who's That,Image,IMG_069,Кого показывают?,Адани,Бирла,Амбани,Ратан Тата,4,Это Ратан Тата.
Q_0220,Who's That,Image,IMG_070,Кто этот вымышленный персонаж?,Гоку,Вегета,Луффи,Наруто,1,Это Гоку.
Q_0221,Who's That,Image,IMG_071,Кого показывают?,Бейонсе,Рианна,Быстрый,Адель,3,Это Тейлор Свифт.
Q_0222,Who's That,Image,IMG_072,Кто этот вымышленный персонаж?,Связь,Пуаро,Ватсон,Холмс,4,Это Шерлок Холмс.
Q_0223,Who's That,Image,IMG_073,Кого показывают?,Дравид,Сачин,Дхони,Кохли,2,Это Сачин Тендулкар.
Q_0224,Who's That,Image,IMG_074,Кто этот вымышленный персонаж?,Гомер,Стьюи,Барт,Питер Гриффин,1,Это Гомер Симпсон.
Q_0225,Who's That,Image,IMG_075,Кого показывают?,Эллен,Уинфри,Гага,Быстрый,2,Это Опра Уинфри.
Q_0226,Who's That,Image,IMG_076,Кто этот вымышленный персонаж?,Капитан Америка,Халк,Железный Человек,Тор,1,Это Капитан Америка.
Q_0227,Who's That,Image,IMG_077,Кого показывают?,Йог Адитьянатх,Амит Шах,Нарендра Моди,Рахул Ганди,3,Это Нарендра Моди.
Q_0228,Who's That,Image,IMG_078,Кто этот вымышленный персонаж?,Микки,Дональд,Том,Гуфи,1,Это Микки Маус.
Q_0229,Who's That,Image,IMG_079,Кого показывают?,Хэнкс,Ди Каприо,Круиз,Питт,2,Это Леонардо Ди Каприо.
Q_0230,Who's That,Image,IMG_080,Кто этот вымышленный персонаж?,Джокер,Пингвин,Риддлер,Бэтмен,1,Это Джокер.
Q_0231,Who's That,Image,IMG_081,Кого показывают?,Мейтнер,Франклин,Кюри,Гудолл,3,Это Мария Кюри.
Q_0232,Who's That,Image,IMG_082,Кто этот вымышленный персонаж?,Рапунцель,Моана,Эльза,Анна,3,Это Эльза.
Q_0233,Who's That,Image,IMG_083,Кого показывают?,Иордания,Кобе,Леброн,Карри,1,Это Майкл Джордан.
Q_0234,Who's That,Image,IMG_084,Кто этот вымышленный персонаж?,Зрение,Железный Человек,Тор,Халк,2,Это Железный Человек.
Q_0235,Who's That,Image,IMG_085,Кого показывают?,Бор,Эйнштейн,Фейнман,Тесла,2,Это Альберт Эйнштейн.
Q_0236,Who's That,Image,IMG_086,Кто этот вымышленный персонаж?,Пикачу,Сквиртл,Чармандер,Бульбазавр,1,Это Пикачу.
Q_0237,Who's That,Image,IMG_087,Кого показывают?,Болт,Гатлин,Льюис,Блейк,1,Это Усэйн Болт.
Q_0238,Who's That,Image,IMG_088,Кто этот вымышленный персонаж?,Марио,Кирби,Луиджи,Соник,1,Это Марио.
Q_0239,Who's That,Image,IMG_089,Кого показывают?,Вакансии,Цукерберг,Ворота,Безос,3,Это Билл Гейтс.
Q_0240,Who's That,Image,IMG_090,Кто этот вымышленный персонаж?,Дораэмон,Покемон,Синчан,Нобита,1,Это Дораэмон.
Q_0241,Who's That,Video,VID_031,Кто изображен в этом видеоклипе?,Марк Цукерберг,Jeff Bezos,Билл Гейтс,Илон Маск,4,На изображении изображен Илон Маск.
Q_0242,Who's That,Video,VID_032,Кто изображен в этом видеоклипе?,МС Дхони,Сачин Тендулкар,Вират Кохли,Rohit Sharma,3,На изображении изображен Вират Кохли.
Q_0243,Who's That,Video,VID_033,Кто изображен в этом видеоклипе?,Вирендер Сехваг,Рахул Дравид,МС Дхони,Капил Дев,3,На изображении изображен М.С. Дхони.
Q_0244,Who's That,Video,VID_034,Кто изображен в этом видеоклипе?,Том Круз,Джонни Депп,Брэд Питт,Леонардо Ди Каприо,4,Показанный человек — Леонардо Ди Каприо.
Q_0245,Who's That,Video,VID_035,Кто изображен в этом видеоклипе?,Энн Хэтэуэй,Эмма Стоун,Скарлетт Йоханссон,Дженнифер Лоуренс,3,На изображении изображен Скарлетт Йоханссон.
Q_0246,Who's That,Video,VID_036,Кто изображен в этом видеоклипе?,Неймар,Криштиану Роналду,Лионель Месси,Мбаппе,2,На изображении изображен Криштиану Роналду.
Q_0247,Who's That,Video,VID_037,Кто изображен в этом видеоклипе?,Роналдиньо,Лионель Месси,Хави,Марадона,2,На изображении изображен Лионель Месси.
Q_0248,Who's That,Video,VID_038,Кто изображен в этом видеоклипе?,Бен Аффлек,Брэд Питт,Том Круз,Мэтт Дэймон,3,Показанный человек — Том Круз.
Q_0249,Who's That,Video,VID_039,Кто изображен в этом видеоклипе?,Марк Руффало,Крис Хемсворт,Роберт Дауни-младший,Крис Эванс,3,На изображении изображен Роберт Дауни-младший.
Q_0250,Who's That,Video,VID_040,Кто изображен в этом видеоклипе?,Аамир Хан,Ритик Рошан,Салман Хан,Шахрукх Кхан,4,Показанный человек - Шах Рукх Кхан.
Q_0251,Who's That,Video,VID_041,Кто изображен в этом видеоклипе?,Салман Хан,Аамир Хан,Акшай Кумар,Шахрукх Кхан,1,Показанный человек - Салман Кхан.
Q_0252,Who's That,Video,VID_042,Кто изображен в этом видеоклипе?,Дхармендра,Раджеш Кханна,Риши Капур,Амитабх Баччан,4,Показанный человек — Амитабх Баччан.
Q_0253,Who's That,Video,VID_043,Кто изображен в этом видеоклипе?,Нарендра Моди,Амит Шах,Рахул Ганди,Манмохан Сингх,1,Показанный человек — Нарендра Моди.
Q_0254,Who's That,Video,VID_044,Кто изображен в этом видеоклипе?,Джордж Буш,Билл Клинтон,Барак Обама,Джо Байден,3,Показанный человек — Барак Обама.
Q_0255,Who's That,Video,VID_045,Кто изображен в этом видеоклипе?,Тим Кук,Стив Возняк,Билл Гейтс,Стив Джобс,4,Показанный человек — Стив Джобс.
Q_0256,Who's That,Video,VID_046,Кто изображен в этом видеоклипе?,Билл Гейтс,Илон Маск,Марк Цукерберг,Джефф Безос,1,Показанный человек — Билл Гейтс.
Q_0257,Who's That,Video,VID_047,Кто изображен в этом видеоклипе?,Ларри Пейдж,Джек Дорси,Сергей Брин,Марк Цукерберг,4,На изображении изображен Марк Цукерберг.
Q_0258,Who's That,Video,VID_048,Кто изображен в этом видеоклипе?,Уоррен Баффет,Билл Гейтс,Джефф Безос,Илон Маск,3,Показанный человек — Джефф Безос.
Q_0259,Who's That,Video,VID_049,Кто изображен в этом видеоклипе?,Винус Уильямс,Симона Халеп,Серена Уильямс,Наоми Осака,3,На изображении изображена Серена Уильямс.
Q_0260,Who's That,Video,VID_050,Кто изображен в этом видеоклипе?,Леброн Джеймс,Коби Брайант,Шакил О'Нил,Майкл Джордан,4,Показанный человек — Майкл Джордан.
Q_0261,Who's That,Video,VID_051,Кто изображен в этом видеоклипе?,Рафаэль Надаль,Роджер Федерер,Энди Мюррей,Новак Джокович,2,На изображении изображен Роджер Федерер.
Q_0262,Who's That,Video,VID_052,Кто изображен в этом видеоклипе?,Йохан Блейк,Джастин Гэтлин,Тайсон Гей,Усэйн Болт,4,На изображении изображен Усэйн Болт.
Q_0263,Who's That,Video,VID_053,Кто изображен в этом видеоклипе?,Энди Мюррей,Рафаэль Надаль,Новак Джокович,Роджер Федерер,2,На изображении изображен Рафаэль Надаль.
Q_0264,Who's That,Video,VID_054,Кто изображен в этом видеоклипе?,Дастин Джонсон,Тайгер Вудс,Рори Макилрой,Фил Микельсон,2,The person shown is Tiger Woods.
Q_0265,Who's That,Video,VID_055,Кто изображен в этом видеоклипе?,Ариана Гранде,Кэти Перри,Тейлор Свифт,Селена Гомес,3,На изображении изображен Тейлор Свифт.
Q_0266,Who's That,Video,VID_056,Кто изображен в этом видеоклипе?,Эмма Стоун,Эмма Уотсон,Энн Хэтэуэй,Натали Портман,2,Показанный человек — Эмма Уотсон.
Q_0267,Who's That,Video,VID_057,Кто изображен в этом видеоклипе?,Крис Эванс,Крис Пратт,Райан Рейнольдс,Крис Хемсворт,4,Показанный человек — Крис Хемсворт.
Q_0268,Who's That,Video,VID_058,Кто изображен в этом видеоклипе?,Том Круз,Джонни Депп,Брэд Питт,Киану Ривз,4,Показанный человек — Киану Ривз.
Q_0269,Who's That,Video,VID_059,Кто изображен в этом видеоклипе?,Уилл Смит,Дензел Вашингтон,Джейми Фокс,Эдди Мерфи,1,Показанный человек — Уилл Смит.
Q_0270,Who's That,Video,VID_060,Кто изображен в этом видеоклипе?,Дэйв Баутиста,Дуэйн Джонсон,Джон Сина,Скала,2,Показанный человек — Дуэйн Джонсон.
Q_0271,Brain Sprint,Text,SQ_01,Сколько будет 15+27?,42,Нэн,Нэн,Нэн,1,Сложение: 15+27=42.
Q_0272,Brain Sprint,Text,SQ_02,Сколько будет 12 умножить на 8?,96,Нэн,Нэн,Нэн,1,Умножение: 12*8=96.
Q_0273,Brain Sprint,Text,SQ_03,"Сколько минут в 2,5 часах?",150,Нэн,Нэн,Нэн,1,"2 часа = 120 минут, 0,5 часа = 30 минут. Итого 150."
Q_0274,Brain Sprint,Text,SQ_04,"Какое следующее число в последовательности: 2, 4, 8, 16,...?",32,Нэн,Нэн,Нэн,1,Последовательность каждый раз удваивается.
Q_0275,Brain Sprint,Text,SQ_05,Сколько будет 150 разделить на 6?,25,Нэн,Нэн,Нэн,1,Деление: 150/6 = 25.
Q_0276,Brain Sprint,Text,SQ_06,Сколько сторон у правильного семиугольника?,7,Нэн,Нэн,Нэн,1,У семиугольника 7 сторон.
Q_0277,Brain Sprint,Text,SQ_07,Что такое 9 в квадрате?,81,Нэн,Нэн,Нэн,1,9*9=81.
Q_0278,Brain Sprint,Text,SQ_08,Сколько игроков футбольной команды одновременно находятся на поле?,11,Нэн,Нэн,Нэн,1,В каждой команде по 11 игроков.
Q_0279,Brain Sprint,Text,SQ_09,What is the sum of angles in a triangle (in degrees)?,180,Нэн,Нэн,Нэн,1,Сумма внутренних углов треугольника всегда равна 180 градусов.
Q_0280,Brain Sprint,Text,SQ_10,Сколько будет 100 минус 37?,63,Нэн,Нэн,Нэн,1,Вычитание: 100 – 37 = 63.
Q_0281,Brain Sprint,Text,SQ_11,Сколько штатов в США?,50,Нэн,Нэн,Нэн,1,В США 50 штатов.
Q_0282,Brain Sprint,Text,SQ_12,Чему равен квадратный корень из 144?,12,Нэн,Нэн,Нэн,1,12*12=144.
Q_0283,Brain Sprint,Text,SQ_13,Сколько дней в високосном году?,366,Нэн,Нэн,Нэн,1,В високосном году 366 дней.
Q_0284,Brain Sprint,Text,SQ_14,Сколько будет 7 умножить на 13?,91,Нэн,Нэн,Нэн,1,7*13=91.
Q_0285,Brain Sprint,Text,SQ_15,Сколько струн у стандартной гитары?,6,Нэн,Нэн,Нэн,1,Стандартная гитара имеет 6 струн.
Q_0286,Brain Sprint,Text,SQ_16,"Какое следующее число в последовательности: 1, 4, 9, 16,...?",25,Нэн,Нэн,Нэн,1,"Последовательность соответствует квадратным числам: 1^2, 2^2, 3^2, 4^2, 5^2."
Q_0287,Brain Sprint,Text,SQ_17,Сколько костей в организме взрослого человека?,206,Нэн,Нэн,Нэн,1,У взрослого человека 206 костей.
Q_0288,Brain Sprint,Text,SQ_18,Что такое 20% от 150?,30,Нэн,Нэн,Нэн,1,"0,20*150=30."
Q_0289,Brain Sprint,Text,SQ_19,Сколько нулей в одном миллионе?,6,Нэн,Нэн,Нэн,1,В числе 1 000 000 шесть нулей.
Q_0290,Brain Sprint,Text,SQ_20,Сколько будет 11 умножить на 11?,121,Нэн,Нэн,Нэн,1,11*11=121.
Q_0291,Brain Sprint,Text,SQ_21,Сколько лет в столетии?,100,Нэн,Нэн,Нэн,1,Век состоит из 100 лет.
Q_0292,Brain Sprint,Text,SQ_22,Сколько будет 250 разделить на 5?,50,Нэн,Нэн,Нэн,1,250/5 = 50.
Q_0293,Brain Sprint,Text,SQ_23,Сколько континентов на Земле?,7,Нэн,Нэн,Нэн,1,Есть 7 континентов.
Q_0294,Brain Sprint,Text,SQ_24,Сколько будет (10 + 5) умножить на 3?,45,Нэн,Нэн,Нэн,1,15*3=45.
Q_0295,Brain Sprint,Text,SQ_25,Сколько часов в 3 днях?,72,Нэн,Нэн,Нэн,1,3*24=72.
Q_0296,Brain Sprint,Text,SQ_26,Какова температура кипения воды по Цельсию?,100,Нэн,Нэн,Нэн,1,Вода закипает при 100 градусах Цельсия.
Q_0297,Brain Sprint,Text,SQ_27,Сколько сторон у шестиугольника?,6,Нэн,Нэн,Нэн,1,У шестиугольника 6 сторон.
Q_0298,Brain Sprint,Text,SQ_28,Сколько будет 500 минус 125?,375,Нэн,Нэн,Нэн,1,500 – 125 = 375.
Q_0299,Brain Sprint,Text,SQ_29,Сколько секунд в 5 минутах?,300,Нэн,Нэн,Нэн,1,5*60=300.
Q_0300,Brain Sprint,Text,SQ_30,Сколько будет 8×9?,72,Нэн,Нэн,Нэн,1,8*9=72.
