QuestionID,Category,QuestionType,FolderName,Question,Option1,Option2,Option3,Option4,CorrectIndex,Explanantion
Q_0178,Geo Explorer,Audio,AUD_028,A quale paese appartiene questo inno nazionale?,Svizzera,Germania,Liechtenstein,Austria,1,L'audio rappresenta l'inno nazionale della Svizzera.
Q_0179,Geo Explorer,Audio,AUD_029,Questo inno nazionale appartiene a quale paese?,Nuova Zelanda,Figi,Australia,Samoa,1,L'audio rappresenta l'inno nazionale della Nuova Zelanda.
Q_0180,Geo Explorer,Audio,AUD_030,L'inno nazionale di quale paese suona qui?,Brasile,Portogallo,Francia,Spagna,2,L'audio rappresenta l'inno nazionale del Portogallo.
Q_0181,Who's That,Text,WT_01,Chi ha fondato Microsoft?,Bill Gates,Elon Musk,Marco Zuckerberg,Steve Jobs,1,Bill Gates ha co-fondato Microsoft.
Q_0182,Who's That,Text,WT_02,Chi ha dipinto la Gioconda?,Da Vinci,Rembrandt,VanGogh,Picasso,1,Leonardo da Vinci lo dipinse.
Q_0183,Who's That,Text,WT_03,Chi è conosciuto come il Re del Pop?,Elvis Presley,Eminem,Michael Jackson,Principe,3,Michael Jackson è il re del pop.
Q_0184,Who's That,Text,WT_04,Chi è conosciuto come Iron Man dell'India?,Nehru,Gandhi,Bose,Patel,4,Sardar Vallabhbhai Patel è l'Uomo di ferro dell'India.
Q_0185,Who's That,Text,WT_05,Chi ha scritto Harry Potter?,Lewis,Rowling,Tolkien,Martin,2,J.K. Rowling ha scritto Harry Potter.
Q_0186,Who's That,Text,WT_06,Chi ha inventato la lampadina?,Tesla,Edison,Einstein,Newton,2,Thomas Edison ha inventato la lampadina.
Q_0187,Who's That,Text,WT_07,Chi ha scoperto la gravità?,Newton,Einstein,Galileo,Darwin,1,Isaac Newton scoprì la gravità.
Q_0188,Who's That,Text,WT_08,Chi è il fondatore di Facebook?,Mark Zuckerberg,Steve Jobs,Elon Musk,Bill Gates,1,Mark Zuckerberg ha fondato Facebook.
Q_0189,Who's That,Text,WT_09,Chi ha scritto Romeo e Giulietta?,Shakespeare,Austen,Due,Dickens,1,William Shakespeare scrisse Romeo e Giulietta.
Q_0190,Who's That,Text,WT_10,Chi ha aiutato Rama a costruire il ponte verso Lanka?,Hanuman,Vibhishana,Nala,Sugriva,3,Nala ha contribuito a costruire il ponte verso Lanka.
Q_0191,Who's That,Text,WT_11,Chi è l'amministratore delegato di Tesla?,Bezos,Zuckerberg,Cancelli,Muschio,4,Elon Musk è l'amministratore delegato di Tesla.
Q_0192,Who's That,Text,WT_12,Chi fu il primo uomo a camminare sulla luna?,Michael Collins,Yuri Gagarin,Buzz Aldrin,Neil Armstrong,4,Neil Armstrong è stato il primo a mettere piede sulla Luna.
Q_0193,Who's That,Text,WT_13,Chi è l'autore de Lo Hobbit?,Tolkien,Rowling,Lewis,Martin,1,J.R.R. Tolkien scrisse Lo Hobbit.
Q_0194,Who's That,Text,WT_14,Chi è conosciuto come il Missile Man of India?,Vikram Sarabhai,APJ Abdul Kalam,Ramann,Ambedkar,2,Il dottor A.P.J. Abdul Kalam si è guadagnato il titolo.
Q_0195,Who's That,Text,WT_15,Chi ha fondato Apple?,Gates,Muschio,Pagina,Jobs,4,Steve Jobs ha co-fondato Apple.
Q_0196,Who's That,Text,WT_16,Chi ha scoperto la penicillina?,Pasteur,Newton,Curie,Fleming,4,Alexander Fleming scoprì la penicillina.
Q_0197,Who's That,Text,WT_17,Chi è conosciuto come il padre dei computer?,Bill Gates,Steve Jobs,Alan Turing,Charles Babbage,4,Charles Babbage è conosciuto come il padre dei computer.
Q_0198,Who's That,Text,WT_18,Chi ha scoperto l'America?,Columbus,Cucinare,Vasco da Gama,Magellan,1,Cristoforo Colombo scoprì l'America.
Q_0199,Who's That,Text,WT_19,Chi ha fondato Amazon?,Zuckerberg,Gates,Bezos,Muschio,3,Jeff Bezos ha fondato Amazon.
Q_0200,Who's That,Text,WT_20,Chi è conosciuto come il Bardo di Avon?,Shakespeare,Wordsworth,Milton,Chaucer,1,William Shakespeare è chiamato il Bardo di Avon.
Q_0201,Who's That,Text,WT_21,Chi è stata la prima donna nello spazio?,Valentina Tereshkova,Kalpana Chawla,Sally Ride,Sunita Williams,1,Valentina Tereshkova è stata la prima donna nello spazio.
Q_0202,Who's That,Text,WT_22,Chi ha dipinto il soffitto della Cappella Sistina?,Raffaello,Donatello,Da Vinci,Michelangelo,4,Michelangelo dipinse il soffitto della Cappella Sistina.
Q_0203,Who's That,Text,WT_23,Chi ha fondato SpaceX?,Pagina,Bezos,Muschio,Branson,3,Elon Musk ha fondato SpaceX.
Q_0204,Who's That,Text,WT_24,Chi ha scritto Il giovane cacciatore di segale?,Salinger,Fitzgerald,Hemingway,Orwell,1,J.D. Salinger ha scritto Il giovane cacciatore di segale.
Q_0205,Who's That,Text,WT_25,Chi fu il primo presidente degli Stati Uniti?,Washington,Adams,Jefferson,Lincoln,1,George Washington è stato il primo presidente degli Stati Uniti.
Q_0206,Who's That,Text,WT_26,Chi è conosciuto come il Sikh Volante?,Milkha Singh,Neeraj Chopra,Abhinav Bindra,P.T. Usha,1,Milkha Singh era conosciuto come il Sikh Volante.
Q_0207,Who's That,Text,WT_27,Chi ha composto la Sinfonia n. 5?,Bach,Chopin,Mozart,Beethoven,4,Beethoven compose la Sinfonia n. 5.
Q_0208,Who's That,Text,WT_28,Chi ha inventato il telefono?,Campana,Edison,Marconi,Tesla,1,Alexander Graham Bell ha inventato il telefono.
Q_0209,Who's That,Text,WT_29,Who was the charioteer of Arjuna during the Kurukshetra war?,Bhishma,Karna,Drona,Krishna,4,Il Signore Krishna era l'auriga di Arjuna.
Q_0210,Who's That,Text,WT_30,Chi è stata la prima donna a vincere un premio Nobel?,Herschel,Curie,Meitner,Goeppert-Mayer,2,Marie Curie è stata la prima donna premio Nobel.
Q_0211,Who's That,Image,IMG_061,Chi è mostrato nell'immagine?,Mbappe,Messi,Ronaldo,Neymar,2,Questo è Lionel Messi.
Q_0212,Who's That,Image,IMG_062,Chi è questo personaggio immaginario?,Spider-Man,Batman,Iron Man,Superuomo,1,Questo è l'Uomo Ragno.
Q_0213,Who's That,Image,IMG_063,Chi viene mostrato?,Amitabh Bachchan,Aamir Khan,Rajesh Khanna,Salman Khan,1,Questo è Amitabh Bachchan.
Q_0214,Who's That,Image,IMG_064,Chi è questo personaggio immaginario?,Ron Weasley,Harry Potter,Frodo,Percy Jackson,2,Questo è Harry Potter.
Q_0215,Who's That,Image,IMG_065,Chi viene mostrato?,Williams,Osaka,Sharapova,Halep,1,Questa è Serena Williams.
Q_0216,Who's That,Image,IMG_066,Chi è questo personaggio immaginario?,Yoda,Dart Fener,Kylo Ren,Luke Skywalker,2,Questo è Darth Vader.
Q_0217,Who's That,Image,IMG_067,Chi viene mostrato?,Muschio,Bezos,Cucinare,Cancelli,1,Questo è Elon Musk.
Q_0218,Who's That,Image,IMG_068,Chi è questo personaggio immaginario?,Superuomo,Flash,Burlone,Batman,4,Questo è Batman.
Q_0219,Who's That,Image,IMG_069,Chi viene mostrato?,Adani,Birla,Ambani,Ratan Tata,4,Questo è Ratan Tata.
Q_0220,Who's That,Image,IMG_070,Chi è questo personaggio immaginario?,Goku,Vegeta,Rufy,Naruto,1,Questo è Goku.
Q_0221,Who's That,Image,IMG_071,Chi viene mostrato?,Beyonce,Rihanna,Veloce,Adele,3,Questo è Taylor Swift.
Q_0222,Who's That,Image,IMG_072,Chi è questo personaggio immaginario?,Legame,Poirot,Watson,Holmes,4,Questo è Sherlock Holmes.
Q_0223,Who's That,Image,IMG_073,Chi viene mostrato?,Dravid,Sachin,Dhoni,Kohli,2,Questo è Sachin Tendulkar.
Q_0224,Who's That,Image,IMG_074,Chi è questo personaggio immaginario?,Omero,Stewie,Bart,Peter Griffin,1,Questo è Homer Simpson.
Q_0225,Who's That,Image,IMG_075,Chi viene mostrato?,Ellen,Winfrey,Gaga,Veloce,2,Questa è Oprah Winfrey.
Q_0226,Who's That,Image,IMG_076,Chi è questo personaggio immaginario?,Captain America,Hulk,Iron Man,Thor,1,Questo è Capitan America.
Q_0227,Who's That,Image,IMG_077,Chi viene mostrato?,Yogi Adityanath,Amit Shah,Narendra Modi,Rahul Gandhi,3,Questo è Narendra Modi.
Q_0228,Who's That,Image,IMG_078,Chi è questo personaggio immaginario?,Mickey,Donald,Tom,Sciocco,1,Questo è Topolino.
Q_0229,Who's That,Image,IMG_079,Chi viene mostrato?,Hanks,DiCaprio,Crociera,Pitt,2,Questo è Leonardo DiCaprio.
Q_0230,Who's That,Image,IMG_080,Chi è questo personaggio immaginario?,Burlone,Pinguino,Enigmista,Batman,1,Questo è il Jolly.
Q_0231,Who's That,Image,IMG_081,Chi viene mostrato?,Meitner,Franklin,Curie,Goodall,3,Questa è Marie Curie.
Q_0232,Who's That,Image,IMG_082,Chi è questo personaggio immaginario?,Rapunzel,Moana,Elsa,Anna,3,Questa è Elsa.
Q_0233,Who's That,Image,IMG_083,Chi viene mostrato?,Giordania,Kobe,LeBron,Curry,1,Questo è Michael Jordan.
Q_0234,Who's That,Image,IMG_084,Chi è questo personaggio immaginario?,Visione,Iron Man,Thor,Hulk,2,Questo è IronMan.
Q_0235,Who's That,Image,IMG_085,Chi viene mostrato?,Bohr,Einstein,Feynman,Tesla,2,Questo è Albert Einstein.
Q_0236,Who's That,Image,IMG_086,Chi è questo personaggio immaginario?,Pikachu,Squirtle,Charmander,Bulbasaur,1,Questo è Pikachu.
Q_0237,Who's That,Image,IMG_087,Chi viene mostrato?,Bullone,Gatlin,Lewis,Blake,1,Questo è Usain Bolt.
Q_0238,Who's That,Image,IMG_088,Chi è questo personaggio immaginario?,Mario,Kirby,Luigi,Sonic,1,Questo è Mario.
Q_0239,Who's That,Image,IMG_089,Chi viene mostrato?,Jobs,Zuckerberg,Cancelli,Bezos,3,Questo è Bill Gates.
Q_0240,Who's That,Image,IMG_090,Chi è questo personaggio immaginario?,Doraemon,Pokemon,Shinchan,Nobita,1,This is Doraemon.
Q_0241,Who's That,Video,VID_031,Chi viene mostrato in questo videoclip?,Mark Zuckerberg,Jeff Bezos,Bill Gates,Elon Musk,4,La persona mostrata è Elon Musk.
Q_0242,Who's That,Video,VID_032,Chi viene mostrato in questo videoclip?,MS Dhoni,Sachin Tendulkar,Virat Kohli,Rohit Sharma,3,La persona mostrata è Virat Kohli.
Q_0243,Who's That,Video,VID_033,Chi viene mostrato in questo videoclip?,Virender Sehwag,Rahul Dravid,MS Dhoni,Kapil Dev,3,La persona mostrata è MS Dhoni.
Q_0244,Who's That,Video,VID_034,Chi viene mostrato in questo videoclip?,Tom Crociera,Johnny Depp,Brad Pitt,Leonardo DiCaprio,4,La persona mostrata è Leonardo DiCaprio.
Q_0245,Who's That,Video,VID_035,Chi viene mostrato in questo videoclip?,Anne Hathaway,Emma Pietra,Scarlett Johansson,Jennifer Lawrence,3,La persona mostrata è Scarlett Johansson.
Q_0246,Who's That,Video,VID_036,Chi viene mostrato in questo videoclip?,Neymar,Cristiano Ronaldo,Lionel Messi,Mbappe,2,La persona mostrata è Cristiano Ronaldo.
Q_0247,Who's That,Video,VID_037,Chi viene mostrato in questo videoclip?,Ronaldinho,Lionel Messi,Xavi,Maradona,2,La persona mostrata è Lionel Messi.
Q_0248,Who's That,Video,VID_038,Chi viene mostrato in questo videoclip?,Ben Affleck,Brad Pitt,Tom Crociera,Matt Damon,3,La persona mostrata è Tom Cruise.
Q_0249,Who's That,Video,VID_039,Chi viene mostrato in questo videoclip?,Mark Ruffalo,Chris Hemsworth,Robert Downey Jr,Chris Evans,3,La persona mostrata è Robert Downey Jr.
Q_0250,Who's That,Video,VID_040,Chi viene mostrato in questo videoclip?,Aamir Khan,Hrithik Roshan,Salman Khan,Shah Rukh Khan,4,La persona mostrata è Shah Rukh Khan.
Q_0251,Who's That,Video,VID_041,Chi viene mostrato in questo videoclip?,Salman Khan,Aamir Khan,Akshay Kumar,Shah Rukh Khan,1,La persona mostrata è Salman Khan.
Q_0252,Who's That,Video,VID_042,Chi viene mostrato in questo videoclip?,Dharmendra,Rajesh Khanna,Rishi Kapoor,Amitabh Bachchan,4,La persona mostrata è Amitabh Bachchan.
Q_0253,Who's That,Video,VID_043,Chi viene mostrato in questo videoclip?,Narendra Modi,Amit Shah,Rahul Gandhi,Manmohan Singh,1,La persona mostrata è Narendra Modi.
Q_0254,Who's That,Video,VID_044,Chi viene mostrato in questo videoclip?,George Bush,Bill Clinton,Barack Obama,Joe Biden,3,La persona mostrata è Barack Obama.
Q_0255,Who's That,Video,VID_045,Chi viene mostrato in questo videoclip?,Tim Cook,Steve Wozniak,Bill Gates,Steve Jobs,4,La persona mostrata è Steve Jobs.
Q_0256,Who's That,Video,VID_046,Chi viene mostrato in questo videoclip?,Bill Gates,Elon Musk,Marco Zuckerberg,Jeff Bezos,1,La persona mostrata è Bill Gates.
Q_0257,Who's That,Video,VID_047,Chi viene mostrato in questo videoclip?,Larry Page,Jack Dorsey,Sergey Brin,Marco Zuckerberg,4,La persona mostrata è Mark Zuckerberg.
Q_0258,Who's That,Video,VID_048,Chi viene mostrato in questo videoclip?,Warren Buffett,Bill Gates,Jeff Bezos,Elon Musk,3,La persona mostrata è Jeff Bezos.
Q_0259,Who's That,Video,VID_049,Chi viene mostrato in questo videoclip?,Venere Williams,Simona Halep,Serena Williams,Naomi Osaka,3,La persona mostrata è Serena Williams.
Q_0260,Who's That,Video,VID_050,Chi viene mostrato in questo videoclip?,LeBron James,Kobe Bryant,Shaquille O'Neal,Michael Jordan,4,La persona mostrata è Michael Jordan.
Q_0261,Who's That,Video,VID_051,Chi viene mostrato in questo videoclip?,Raffaello Nadal,Roger Federer,Andy Murray,Novak Djokovic,2,La persona mostrata è Roger Federer.
Q_0262,Who's That,Video,VID_052,Chi viene mostrato in questo videoclip?,Yohan Blake,Justin Gatlin,Tyson Gay,Usain Bolt,4,La persona mostrata è Usain Bolt.
Q_0263,Who's That,Video,VID_053,Chi viene mostrato in questo videoclip?,Andy Murray,Raffaello Nadal,Novak Djokovic,Roger Federer,2,La persona mostrata è Rafael Nadal.
Q_0264,Who's That,Video,VID_054,Chi viene mostrato in questo videoclip?,Dustin Johnson,Tiger Woods,Rory McIlroy,Phil Mickelson,2,La persona mostrata è Tiger Woods.
Q_0265,Who's That,Video,VID_055,Chi viene mostrato in questo videoclip?,Arianna Grande,Katy Perry,Taylor Swift,Selena Gomez,3,La persona mostrata è Taylor Swift.
Q_0266,Who's That,Video,VID_056,Chi viene mostrato in questo videoclip?,Emma Pietra,Emma Watson,Anne Hathaway,Natalie Portman,2,La persona mostrata è Emma Watson.
Q_0267,Who's That,Video,VID_057,Chi viene mostrato in questo videoclip?,Chris Evans,Chris Pratt,Ryan Reynolds,Chris Hemsworth,4,La persona mostrata è Chris Hemsworth.
Q_0268,Who's That,Video,VID_058,Chi viene mostrato in questo videoclip?,Tom Crociera,Johnny Depp,Brad Pitt,Keanu Reeves,4,La persona mostrata è Keanu Reeves.
Q_0269,Who's That,Video,VID_059,Chi viene mostrato in questo videoclip?,Will Smith,Denzel Washington,Jamie Foxx,Eddie Murphy,1,La persona mostrata è Will Smith.
Q_0270,Who's That,Video,VID_060,Chi viene mostrato in questo videoclip?,Dave Bautista,Dwayne Johnson,John Cena,The Rock,2,La persona mostrata è Dwayne Johnson.
Q_0271,Brain Sprint,Text,SQ_01,Quanto fa 15 + 27?,42,nonna,nonna,nonna,1,Addition: 15 + 27 = 42.
Q_0272,Brain Sprint,Text,SQ_02,Quanto fa 12 moltiplicato per 8?,96,nonna,nonna,nonna,1,Moltiplicazione: 12 * 8 = 96.
Q_0273,Brain Sprint,Text,SQ_03,"Quanti minuti ci sono in 2,5 ore?",150,nonna,nonna,nonna,1,"2 ore = 120 minuti, 0,5 ore = 30 minuti. Total 150."
Q_0274,Brain Sprint,Text,SQ_04,"Qual è il numero successivo nella sequenza: 2, 4, 8, 16, ...?",32,nonna,nonna,nonna,1,La sequenza raddoppia ogni volta.
Q_0275,Brain Sprint,Text,SQ_05,Quanto fa 150 diviso 6?,25,nonna,nonna,nonna,1,Division: 150 / 6 = 25.
Q_0276,Brain Sprint,Text,SQ_06,Quanti lati ha un ettagono regolare?,7,nonna,nonna,nonna,1,A heptagon has 7 sides.
Q_0277,Brain Sprint,Text,SQ_07,Quanto fa 9 quadrati?,81,nonna,nonna,nonna,1,9 * 9 = 81.
Q_0278,Brain Sprint,Text,SQ_08,Quanti giocatori ci sono contemporaneamente in campo in una squadra di calcio?,11,nonna,nonna,nonna,1,Ogni squadra ha 11 giocatori.
Q_0279,Brain Sprint,Text,SQ_09,Qual è la somma degli angoli in un triangolo (in gradi)?,180,nonna,nonna,nonna,1,The internal angles of a triangle always sum to 180 degrees.
Q_0280,Brain Sprint,Text,SQ_10,Quanto fa 100 meno 37?,63,nonna,nonna,nonna,1,Sottrazione: 100 - 37 = 63.
Q_0281,Brain Sprint,Text,SQ_11,Quanti stati ci sono negli Stati Uniti?,50,nonna,nonna,nonna,1,The USA has 50 states.
Q_0282,Brain Sprint,Text,SQ_12,Qual è la radice quadrata di 144?,12,nonna,nonna,nonna,1,12 * 12 = 144.
Q_0283,Brain Sprint,Text,SQ_13,Quanti giorni ci sono in un anno bisestile?,366,nonna,nonna,nonna,1,Un anno bisestile ha 366 giorni.
Q_0284,Brain Sprint,Text,SQ_14,Quanto fa 7 moltiplicato per 13?,91,nonna,nonna,nonna,1,7 * 13 = 91.
Q_0285,Brain Sprint,Text,SQ_15,Quante corde ha una chitarra standard?,6,nonna,nonna,nonna,1,Una chitarra standard ha 6 corde.
Q_0286,Brain Sprint,Text,SQ_16,"Qual è il numero successivo nella sequenza: 1, 4, 9, 16, ...?",25,nonna,nonna,nonna,1,"La sequenza segue i numeri quadrati: 1^2, 2^2, 3^2, 4^2, 5^2."
Q_0287,Brain Sprint,Text,SQ_17,Quante ossa ci sono nel corpo umano adulto?,206,nonna,nonna,nonna,1,Un essere umano adulto ha 206 ossa.
Q_0288,Brain Sprint,Text,SQ_18,Qual è il 20% di 150?,30,nonna,nonna,nonna,1,0.20 * 150 = 30.
Q_0289,Brain Sprint,Text,SQ_19,Quanti zeri ci sono in un milione?,6,nonna,nonna,nonna,1,"1,000,000 has six zeros."
Q_0290,Brain Sprint,Text,SQ_20,Quanto fa 11 per 11?,121,nonna,nonna,nonna,1,11 * 11 = 121.
Q_0291,Brain Sprint,Text,SQ_21,Quanti anni ci sono in un secolo?,100,nonna,nonna,nonna,1,Un secolo è formato da 100 anni.
Q_0292,Brain Sprint,Text,SQ_22,Quanto fa 250 diviso 5?,50,nonna,nonna,nonna,1,250 / 5 = 50.
Q_0293,Brain Sprint,Text,SQ_23,Quanti continenti ci sono sulla Terra?,7,nonna,nonna,nonna,1,There are 7 continents.
Q_0294,Brain Sprint,Text,SQ_24,Quanto fa (10 + 5) moltiplicato per 3?,45,nonna,nonna,nonna,1,15 * 3 = 45.
Q_0295,Brain Sprint,Text,SQ_25,Quante ore ci sono in 3 giorni?,72,nonna,nonna,nonna,1,3 * 24 = 72.
Q_0296,Brain Sprint,Text,SQ_26,Qual è il punto di ebollizione dell'acqua in gradi Celsius?,100,nonna,nonna,nonna,1,L'acqua bolle a 100 gradi Celsius.
Q_0297,Brain Sprint,Text,SQ_27,Quanti lati ha un esagono?,6,nonna,nonna,nonna,1,A hexagon has 6 sides.
Q_0298,Brain Sprint,Text,SQ_28,Quanto fa 500 meno 125?,375,nonna,nonna,nonna,1,500 - 125 = 375.
Q_0299,Brain Sprint,Text,SQ_29,Quanti secondi ci sono in 5 minuti?,300,nonna,nonna,nonna,1,5 * 60 = 300.
Q_0300,Brain Sprint,Text,SQ_30,Quanto fa 8 per 9?,72,nonna,nonna,nonna,1,8 * 9 = 72.
