QuestionID,Category,QuestionType,FolderName,Question,Option1,Option2,Option3,Option4,CorrectIndex,Explanantion
Q_0168,Geo Explorer,Audio,AUD_018,Lagu kebangsaan negara mana yang diputar di sini?,Arab Saudi,Maroko,Yordania,Mesir,4,Audio mewakili lagu kebangsaan Mesir.
Q_0169,Geo Explorer,Audio,AUD_019,Lagu kebangsaan ini berasal dari negara manakah?,Turki,Yunani,Italia,Siprus,2,Audio mewakili lagu kebangsaan Yunani.
Q_0170,Geo Explorer,Audio,AUD_020,Lagu kebangsaan ini milik negara mana?,Iran,Yunani,Azerbaijan,Turki,4,Audio tersebut mewakili lagu kebangsaan Turki.
Q_0171,Geo Explorer,Audio,AUD_021,Lagu kebangsaan negara mana yang diputar di sini?,Pakistan,Afganistan,India,Iran,1,Audio mewakili lagu kebangsaan Pakistan.
Q_0172,Geo Explorer,Audio,AUD_022,Lagu kebangsaan ini berasal dari negara manakah?,Kamboja,Malaysia,Vietnam,Thailand,4,Audio mewakili lagu kebangsaan Thailand.
Q_0173,Geo Explorer,Audio,AUD_023,Lagu kebangsaan ini milik negara mana?,Mesir,Libanon,Yordania,Israel,4,Audio mewakili lagu kebangsaan Israel.
Q_0174,Geo Explorer,Audio,AUD_024,Lagu kebangsaan negara mana yang diputar di sini?,Arab Saudi,Kuwait,UEA,Qatar,1,Audio tersebut mewakili lagu kebangsaan Arab Saudi.
Q_0175,Geo Explorer,Audio,AUD_025,Lagu kebangsaan ini berasal dari negara manakah?,Singapura,Malaysia,Indonesia,Filipina,3,Audio tersebut mewakili lagu kebangsaan Indonesia.
Q_0176,Geo Explorer,Audio,AUD_026,Lagu kebangsaan ini milik negara mana?,Jerman,Belanda,Denmark,Belgia,2,Audio mewakili lagu kebangsaan Belanda.
Q_0177,Geo Explorer,Audio,AUD_027,Lagu kebangsaan negara mana yang diputar di sini?,Swedia,Denmark,Finlandia,Norwegia,1,Audio mewakili lagu kebangsaan Swedia.
Q_0178,Geo Explorer,Audio,AUD_028,Lagu kebangsaan ini berasal dari negara manakah?,Swiss,Jerman,Liechtenstein,Austria,1,Audio mewakili lagu kebangsaan Swiss.
Q_0179,Geo Explorer,Audio,AUD_029,Lagu kebangsaan ini milik negara mana?,Selandia Baru,Fiji,Australia,Samoa,1,Audio mewakili lagu kebangsaan Selandia Baru.
Q_0180,Geo Explorer,Audio,AUD_030,Lagu kebangsaan negara mana yang diputar di sini?,Brazil,Portugal,Perancis,Spanyol,2,Audio mewakili lagu kebangsaan Portugal.
Q_0181,Who's That,Text,WT_01,Siapa yang mendirikan Microsoft?,Bill Gates,Elon Musk,Mark Zuckerberg,Steve Jobs,1,Bill Gates ikut mendirikan Microsoft.
Q_0182,Who's That,Text,WT_02,Siapa yang melukis Mona Lisa?,Da Vinci,Rembrandt,Van Gogh,Picasso,1,Leonardo da Vinci melukisnya.
Q_0183,Who's That,Text,WT_03,Siapa yang dikenal sebagai Raja Pop?,Elvis Presley,Eminem,Michael Jackson,Pangeran,3,Michael Jackson adalah Raja Pop.
Q_0184,Who's That,Text,WT_04,Siapa yang dikenal sebagai Manusia Besi India?,Nehru,Gandhi,Bose,Patel,4,Sardar Vallabhbhai Patel adalah Manusia Besi India.
Q_0185,Who's That,Text,WT_05,Siapa yang menulis Harry Potter?,Lewis,Rowling,Tolkien,Martin,2,J.K. Rowling wrote Harry Potter.
Q_0186,Who's That,Text,WT_06,Siapa penemu bola lampu?,Tesla,Edison,Einstein,Newton,2,Thomas Edison menemukan bola lampu.
Q_0187,Who's That,Text,WT_07,Siapa yang menemukan gravitasi?,Newton,Einstein,Galileo,Darwin,1,Isaac Newton menemukan gravitasi.
Q_0188,Who's That,Text,WT_08,Siapa pendiri Facebook?,Mark Zuckerberg,Steve Jobs,Elon Musk,Bill Gates,1,Mark Zuckerberg mendirikan Facebook.
Q_0189,Who's That,Text,WT_09,Siapa yang menulis Romeo dan Juliet?,Shakespeare,Australia,Kembar,Iblis,1,William Shakespeare menulis Romeo dan Juliet.
Q_0190,Who's That,Text,WT_10,Siapa yang membantu Rama membangun jembatan ke Lanka?,Hanoman,Vibhishana,Nala,Sugriva,3,Nala membantu membangun jembatan ke Lanka.
Q_0191,Who's That,Text,WT_11,Siapa CEO Tesla?,Bezos,Zuckerberg,Gerbang,Musk,4,Elon Musk adalah CEO Tesla.
Q_0192,Who's That,Text,WT_12,Siapa manusia pertama yang berjalan di bulan?,Michael Collins,Yuri Gagarin,Buzz Aldrin,Neil Amstrong,4,Neil Armstrong berjalan pertama kali di bulan.
Q_0193,Who's That,Text,WT_13,Siapa penulis The Hobbit?,Tolkien,Rowling,Lewis,Martin,1,J.R.R. Tolkien menulis The Hobbit.
Q_0194,Who's That,Text,WT_14,Siapa yang dikenal sebagai Manusia Rudal India?,Vikram Sarabhai,APJ Abdul Kalam,Raman,Ambedkar,2,Dr. Abdul Kalam mendapatkan gelar tersebut.
Q_0195,Who's That,Text,WT_15,Siapa yang mendirikan Apple?,Gerbang,Musk,Halaman,Pekerjaan,4,Steve Jobs ikut mendirikan Apple.
Q_0196,Who's That,Text,WT_16,Siapa yang menemukan penisilin?,Pasteur,Newton,penasaran,Fleming,4,Alexander Fleming menemukan penisilin.
Q_0197,Who's That,Text,WT_17,Siapa yang disebut sebagai Bapak Komputer?,Bill Gates,Steve Jobs,Alan Turing,Charles Babbage,4,Charles Babbage dikenal sebagai Bapak Komputer.
Q_0198,Who's That,Text,WT_18,Siapa yang menemukan Amerika?,Colombus,Memasak,Vasco da Gama,Magellan,1,Christopher Columbus menemukan Amerika.
Q_0199,Who's That,Text,WT_19,Siapa yang mendirikan Amazon?,Zuckerberg,Gerbang,Bezos,Musk,3,Jeff Bezos mendirikan Amazon.
Q_0200,Who's That,Text,WT_20,Siapa yang dikenal sebagai Penyair Avon?,Shakespeare,Nilai kata,Milton,Chaucer,1,William Shakespeare disebut Penyair Avon.
Q_0201,Who's That,Text,WT_21,Siapa wanita pertama di luar angkasa?,Valentina Tereshkova,Kalpana Chawla,Sally naik,Sunita Williams,1,Valentina Tereshkova adalah wanita pertama yang berada di luar angkasa.
Q_0202,Who's That,Text,WT_22,Siapa yang mengecat langit-langit Kapel Sistina?,Raphael,Donatello,Da Vinci,Michelangelo,4,Michelangelo melukis langit-langit Kapel Sistina.
Q_0203,Who's That,Text,WT_23,Siapa yang mendirikan SpaceX?,Halaman,Bezos,Musk,Branson,3,Elon Musk mendirikan SpaceX.
Q_0204,Who's That,Text,WT_24,Siapa yang menulis The Catcher in the Rye?,Salinger,Fitzgerald,Hemingway,Orwell,1,JD Salinger menulis The Catcher in the Rye.
Q_0205,Who's That,Text,WT_25,Siapa Presiden pertama Amerika Serikat?,Washington,Adam,Jefferson,Lincoln,1,George Washington adalah Presiden AS pertama.
Q_0206,Who's That,Text,WT_26,Siapa yang dikenal sebagai Sikh Terbang?,Milkha Singh,Neeraj Chopra,Abhinav Bindra,PT usha,1,Milkha Singh dikenal sebagai Sikh Terbang.
Q_0207,Who's That,Text,WT_27,Siapa yang menggubah Simfoni No.5?,Bach,Chopin,Mozart,Beethoven,4,Beethoven menggubah Simfoni No.5.
Q_0208,Who's That,Text,WT_28,Siapa penemu telepon?,Bel,Edison,Marconi,Tesla,1,Alexander Graham Bell menemukan telepon.
Q_0209,Who's That,Text,WT_29,Siapa kusir Arjuna pada perang Kurukshetra?,Bisma,Karna,Naga,Kresna,4,Sri Krishna adalah kusir Arjuna.
Q_0210,Who's That,Text,WT_30,Siapa wanita pertama yang memenangkan Hadiah Nobel?,Herschel,penasaran,Meitner,Goeppert-Mayer,2,Marie Curie adalah wanita pertama penerima Nobel.
Q_0211,Who's That,Image,IMG_061,Siapa yang ditunjukkan pada gambar?,Mbappe,Messi,Ronaldo,Neymar,2,Ini Lionel Messi.
Q_0212,Who's That,Image,IMG_062,Siapakah karakter fiksi ini?,Manusia laba-laba,Batman,Manusia Besi,manusia unggul,1,Ini adalah Spider-Man.
Q_0213,Who's That,Image,IMG_063,Siapa yang ditampilkan?,Amitabh Bachchan,Aamir Khan,Rajesh Khanna,Salman Khan,1,Ini Amitabh Bachchan.
Q_0214,Who's That,Image,IMG_064,Siapakah karakter fiksi ini?,Ron Weasley,Harry Potter,Frodo,Percy Jackson,2,Ini Harry Potter.
Q_0215,Who's That,Image,IMG_065,Siapa yang ditampilkan?,Williams,Osaka,Sharapova,Halep,1,Ini Serena Williams.
Q_0216,Who's That,Image,IMG_066,Siapakah karakter fiksi ini?,Yoda,Darth Vader,Kylo Ren,Lukas Skywalker,2,Ini Darth Vader.
Q_0217,Who's That,Image,IMG_067,Siapa yang ditampilkan?,Musk,Bezos,Memasak,Gerbang,1,Ini adalah Elon Musk.
Q_0218,Who's That,Image,IMG_068,Siapakah karakter fiksi ini?,manusia unggul,Kilatan,Pelawak,Batman,4,Ini adalah Batman.
Q_0219,Who's That,Image,IMG_069,Siapa yang ditampilkan?,Adani,Birla,Ambani,Ratan Tata,4,Ini Ratan Tata.
Q_0220,Who's That,Image,IMG_070,Siapakah karakter fiksi ini?,goku,Vegeta,Luffy,Naruto,1,Ini Goku.
Q_0221,Who's That,Image,IMG_071,Siapa yang ditampilkan?,Beyonce,Rihanna,Cepat,Adele,3,Ini Taylor Swift.
Q_0222,Who's That,Image,IMG_072,Siapakah karakter fiksi ini?,Menjalin kedekatan,Poirot,Watson,Holmes,4,Ini SherlockHolmes.
Q_0223,Who's That,Image,IMG_073,Siapa yang ditampilkan?,Dravida,Sachin,Dhoni,Kohli,2,Ini Sachin Tendulkar.
Q_0224,Who's That,Image,IMG_074,Siapakah karakter fiksi ini?,Homer,Stewie,Bart,Peter Griffin,1,Ini Homer Simpson.
Q_0225,Who's That,Image,IMG_075,Siapa yang ditampilkan?,Ellen,Winfrey,Gaga,Cepat,2,Ini Oprah Winfrey.
Q_0226,Who's That,Image,IMG_076,Siapakah karakter fiksi ini?,Kapten Amerika,Hulk,Manusia Besi,Thor,1,Ini Kapten Amerika.
Q_0227,Who's That,Image,IMG_077,Siapa yang ditampilkan?,Yogi Adityanath,Amit Syah,Narendra Modi,Rahul Gandhi,3,Ini Narendra Modi.
Q_0228,Who's That,Image,IMG_078,Siapakah karakter fiksi ini?,Miki,Donald,Tom,Bodoh,1,Ini Mickey Mouse.
Q_0229,Who's That,Image,IMG_079,Siapa yang ditampilkan?,Terima kasih,DiCaprio,Pelayaran,Pitt,2,This is Leonardo DiCaprio.
Q_0230,Who's That,Image,IMG_080,Siapakah karakter fiksi ini?,Pelawak,Penguin,teka-teki,Batman,1,Ini adalah Jokernya.
Q_0231,Who's That,Image,IMG_081,Siapa yang ditampilkan?,Meitner,Franklin,penasaran,Bagus sekali,3,Ini Marie Curie.
Q_0232,Who's That,Image,IMG_082,Siapakah karakter fiksi ini?,Rapunzel,Moana,Elsa,Anna,3,Ini Elsa.
Q_0233,Who's That,Image,IMG_083,Siapa yang ditampilkan?,Yordania,Kobe,LeBron,Kari,1,Ini Michael Jordan.
Q_0234,Who's That,Image,IMG_084,Siapakah karakter fiksi ini?,Penglihatan,Manusia Besi,Thor,Hulk,2,Ini adalah Manusia Besi.
Q_0235,Who's That,Image,IMG_085,Siapa yang ditampilkan?,Bohr,Einstein,Feynman,Tesla,2,Ini Albert Einstein.
Q_0236,Who's That,Image,IMG_086,Siapakah karakter fiksi ini?,Pikachu,menyemprot,Charmander,Bulbasaur,1,Ini adalah Pikachu.
Q_0237,Who's That,Image,IMG_087,Siapa yang ditampilkan?,Baut,Gatlin,Lewis,Blake,1,Ini adalah Usain Bolt.
Q_0238,Who's That,Image,IMG_088,Siapakah karakter fiksi ini?,mario,Kirby,Luigi,Sonik,1,Ini Mario.
Q_0239,Who's That,Image,IMG_089,Siapa yang ditampilkan?,Pekerjaan,Zuckerberg,Gerbang,Bezos,3,Ini Bill Gates.
Q_0240,Who's That,Image,IMG_090,Siapakah karakter fiksi ini?,Doraemon,Pokemon,Shinchan,Nobita,1,Ini Doraemon.
Q_0241,Who's That,Video,VID_031,Siapa yang ditampilkan dalam klip video ini?,Mark Zuckerberg,Jeff Bezos,Bill Gates,Elon Musk,4,Orang yang ditampilkan adalah Elon Musk.
Q_0242,Who's That,Video,VID_032,Siapa yang ditampilkan dalam klip video ini?,MS Dhoni,Sachin Tendulkar,Virat Kohli,Rohit Sharma,3,Orang yang ditampilkan adalah Virat Kohli.
Q_0243,Who's That,Video,VID_033,Siapa yang ditampilkan dalam klip video ini?,Virender Sehwag,Rahul Dravid,MS Dhoni,Kapil Dev,3,Orang yang ditampilkan adalah MS Dhoni.
Q_0244,Who's That,Video,VID_034,Siapa yang ditampilkan dalam klip video ini?,Tom Cruise,Johnny Depp,Brad Pitt,Leonardo DiCaprio,4,Orang yang ditampilkan adalah Leonardo DiCaprio.
Q_0245,Who's That,Video,VID_035,Siapa yang ditampilkan dalam klip video ini?,Anne Hathaway,Emma Batu,Scarlett Johansson,Jenifer Lawrence,3,Orang yang ditampilkan adalah Scarlett Johansson.
Q_0246,Who's That,Video,VID_036,Siapa yang ditampilkan dalam klip video ini?,Neymar,Cristiano Ronaldo,Lionel Messi,Mbappe,2,Orang yang ditampilkan adalah Cristiano Ronaldo.
Q_0247,Who's That,Video,VID_037,Siapa yang ditampilkan dalam klip video ini?,Ronaldinho,Lionel Messi,Xavi,Maradona,2,Orang yang ditampilkan adalah Lionel Messi.
Q_0248,Who's That,Video,VID_038,Siapa yang ditampilkan dalam klip video ini?,Ben Affleck,Brad Pitt,Tom Cruise,Matt Damon,3,Orang yang ditampilkan adalah Tom Cruise.
Q_0249,Who's That,Video,VID_039,Siapa yang ditampilkan dalam klip video ini?,Tandai Ruffalo,Chris Hemsworth,Robert Downey Jr,Chris Evans,3,Orang yang ditampilkan adalah Robert Downey Jr.
Q_0250,Who's That,Video,VID_040,Siapa yang ditampilkan dalam klip video ini?,Aamir Khan,Hrithik Roshan,Salman Khan,Syah Rukh Khan,4,Orang yang ditampilkan adalah Shah Rukh Khan.
Q_0251,Who's That,Video,VID_041,Siapa yang ditampilkan dalam klip video ini?,Salman Khan,Aamir Khan,Akshay Kumar,Syah Rukh Khan,1,Orang yang ditampilkan adalah Salman Khan.
Q_0252,Who's That,Video,VID_042,Siapa yang ditampilkan dalam klip video ini?,Dharma,Rajesh Khanna,Resi Kapoor,Amitabh Bachchan,4,Orang yang ditampilkan adalah Amitabh Bachchan.
Q_0253,Who's That,Video,VID_043,Siapa yang ditampilkan dalam klip video ini?,Narendra Modi,Amit Syah,Rahul Gandhi,Manmohan Singh,1,Orang yang ditampilkan adalah Narendra Modi.
Q_0254,Who's That,Video,VID_044,Siapa yang ditampilkan dalam klip video ini?,George Bush,Bill Clinton,Barrack Obama,Joe Biden,3,Orang yang ditampilkan adalah Barack Obama.
Q_0255,Who's That,Video,VID_045,Siapa yang ditampilkan dalam klip video ini?,Tim Masak,Steve Wozniak,Bill Gates,Steve Jobs,4,Orang yang ditampilkan adalah Steve Jobs.
Q_0256,Who's That,Video,VID_046,Siapa yang ditampilkan dalam klip video ini?,Bill Gates,Elon Musk,Mark Zuckerberg,Jeff Bezos,1,Orang yang ditampilkan adalah Bill Gates.
Q_0257,Who's That,Video,VID_047,Siapa yang ditampilkan dalam klip video ini?,Larry Halaman,Jack Dorsey,Sergei Brin,Mark Zuckerberg,4,Orang yang ditampilkan adalah Mark Zuckerberg.
Q_0258,Who's That,Video,VID_048,Siapa yang ditampilkan dalam klip video ini?,Warren Buffett,Bill Gates,Jeff Bezos,Elon Musk,3,Orang yang ditampilkan adalah Jeff Bezos.
Q_0259,Who's That,Video,VID_049,Siapa yang ditampilkan dalam klip video ini?,Venus Williams,Simona Halep,Serena Williams,Naomi Osaka,3,Orang yang ditampilkan adalah Serena Williams.
Q_0260,Who's That,Video,VID_050,Siapa yang ditampilkan dalam klip video ini?,LeBron James,Kobe Bryant,Shaquille O'Neal,Michael Jordan,4,Orang yang ditampilkan adalah Michael Jordan.
Q_0261,Who's That,Video,VID_051,Siapa yang ditampilkan dalam klip video ini?,Rafael Nadal,Roger Federer,andi murray,Novak Djokovic,2,Orang yang ditampilkan adalah Roger Federer.
Q_0262,Who's That,Video,VID_052,Siapa yang ditampilkan dalam klip video ini?,Yohan Blake,Justin Gatlin,Tyson Gay,Usain Bolt,4,Orang yang ditampilkan adalah Usain Bolt.
Q_0263,Who's That,Video,VID_053,Siapa yang ditampilkan dalam klip video ini?,andi murray,Rafael Nadal,Novak Djokovic,Roger Federer,2,Orang yang ditampilkan adalah Rafael Nadal.
Q_0264,Who's That,Video,VID_054,Siapa yang ditampilkan dalam klip video ini?,Dustin Johnson,Hutan Harimau,Rory McIlroy,Phil Mickelson,2,Orang yang ditampilkan adalah Tiger Woods.
Q_0265,Who's That,Video,VID_055,Siapa yang ditampilkan dalam klip video ini?,Ariana Grande,Katy Perry,Taylor Swift,selena gomez,3,Orang yang ditampilkan adalah Taylor Swift.
Q_0266,Who's That,Video,VID_056,Siapa yang ditampilkan dalam klip video ini?,Emma Batu,Emma Watson,Anne Hathaway,Natalie Portman,2,Orang yang ditampilkan adalah Emma Watson.
Q_0267,Who's That,Video,VID_057,Siapa yang ditampilkan dalam klip video ini?,Chris Evans,Chris Pratt,Ryan Reynolds,Chris Hemsworth,4,Orang yang ditampilkan adalah Chris Hemsworth.
Q_0268,Who's That,Video,VID_058,Siapa yang ditampilkan dalam klip video ini?,Tom Cruise,Johnny Depp,Brad Pitt,Keanu Reeves,4,Orang yang ditampilkan adalah Keanu Reeves.
Q_0269,Who's That,Video,VID_059,Siapa yang ditampilkan dalam klip video ini?,Akankah Smith,Denzel Washington,Jamie Foxx,Eddie Murphy,1,Orang yang ditampilkan adalah Will Smith.
Q_0270,Who's That,Video,VID_060,Siapa yang ditampilkan dalam klip video ini?,Dave Bautista,Dwayne Johnson,John Cena,Batu,2,Orang yang ditampilkan adalah Dwayne Johnson.
Q_0271,Brain Sprint,Text,SQ_01,Berapakah 15+27?,42,,,,1,Penjumlahan: 15 + 27 = 42.
Q_0272,Brain Sprint,Text,SQ_02,Berapakah 12 dikalikan 8?,96,,,,1,Perkalian: 12 * 8 = 96.
Q_0273,Brain Sprint,Text,SQ_03,"Berapa menit dalam 2,5 jam?",150,,,,1,"2 jam = 120 menit, 0,5 jam = 30 menit. Jumlahnya 150."
Q_0274,Brain Sprint,Text,SQ_04,"Berapakah bilangan selanjutnya pada barisan tersebut: 2, 4, 8, 16, ...?",32,,,,1,Urutannya berlipat ganda setiap kali.
Q_0275,Brain Sprint,Text,SQ_05,Berapa 150 dibagi 6?,25,,,,1,Pembagian: 150/6 = 25.
Q_0276,Brain Sprint,Text,SQ_06,Berapa banyak sisi yang dimiliki segi tujuh beraturan?,7,,,,1,Segi tujuh memiliki 7 sisi.
Q_0277,Brain Sprint,Text,SQ_07,What is 9 squared?,81,,,,1,9*9 = 81.
Q_0278,Brain Sprint,Text,SQ_08,Berapa banyak pemain dalam tim sepak bola di lapangan sekaligus?,11,,,,1,Setiap tim mempunyai 11 pemain.
Q_0279,Brain Sprint,Text,SQ_09,Berapa jumlah sudut dalam suatu segitiga (dalam derajat)?,180,,,,1,Sudut dalam suatu segitiga selalu berjumlah 180 derajat.
Q_0280,Brain Sprint,Text,SQ_10,Berapakah 100 dikurangi 37?,63,,,,1,Pengurangan: 100 - 37 = 63.
Q_0281,Brain Sprint,Text,SQ_11,Berapa banyak negara bagian yang ada di Amerika Serikat?,50,,,,1,Amerika mempunyai 50 negara bagian.
Q_0282,Brain Sprint,Text,SQ_12,Berapakah akar kuadrat dari 144?,12,,,,1,12*12 = 144.
Q_0283,Brain Sprint,Text,SQ_13,Ada berapa hari dalam satu tahun kabisat?,366,,,,1,A leap year has 366 days.
Q_0284,Brain Sprint,Text,SQ_14,Berapakah 7 dikalikan 13?,91,,,,1,7*13 = 91.
Q_0285,Brain Sprint,Text,SQ_15,Berapa banyak senar yang dimiliki gitar standar?,6,,,,1,Gitar standar memiliki 6 senar.
Q_0286,Brain Sprint,Text,SQ_16,"Berapakah bilangan selanjutnya pada barisan tersebut: 1, 4, 9, 16, ...?",25,,,,1,"Urutannya mengikuti bilangan kuadrat: 1^2, 2^2, 3^2, 4^2, 5^2."
Q_0287,Brain Sprint,Text,SQ_17,Berapa jumlah tulang pada tubuh manusia dewasa?,206,,,,1,Manusia dewasa mempunyai 206 tulang.
Q_0288,Brain Sprint,Text,SQ_18,Berapakah 20% dari 150?,30,,,,1,"0,20*150 = 30."
Q_0289,Brain Sprint,Text,SQ_19,Berapa banyak angka nol dalam satu juta?,6,,,,1,1.000.000 memiliki enam angka nol.
Q_0290,Brain Sprint,Text,SQ_20,Berapakah 11 dikali 11?,121,,,,1,11 * 11 = 121.
Q_0291,Brain Sprint,Text,SQ_21,Berapa tahun dalam satu abad?,100,,,,1,Satu abad terdiri dari 100 tahun.
Q_0292,Brain Sprint,Text,SQ_22,Berapa 250 dibagi 5?,50,,,,1,250/5 = 50.
Q_0293,Brain Sprint,Text,SQ_23,Berapa banyak benua yang ada di bumi?,7,,,,1,Ada 7 benua.
Q_0294,Brain Sprint,Text,SQ_24,Berapakah (10 + 5) dikalikan 3?,45,,,,1,15*3 = 45.
Q_0295,Brain Sprint,Text,SQ_25,Berapa jam dalam 3 hari?,72,,,,1,3*24 = 72.
Q_0296,Brain Sprint,Text,SQ_26,Berapa titik didih air dalam Celcius?,100,,,,1,Air mendidih pada suhu 100 derajat Celcius.
Q_0297,Brain Sprint,Text,SQ_27,Berapa banyak sisi yang dimiliki segi enam?,6,,,,1,Segi enam mempunyai 6 sisi.
Q_0298,Brain Sprint,Text,SQ_28,Berapa 500 dikurangi 125?,375,,,,1,500 - 125 = 375.
Q_0299,Brain Sprint,Text,SQ_29,Berapa detik dalam 5 menit?,300,,,,1,5*60 = 300.
Q_0300,Brain Sprint,Text,SQ_30,Berapa 8 kali 9?,72,,,,1,8*9 = 72.
